"date";"url";"question";"answer";"factoid";"start_with_prompt"
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Is the day when I leave Finland counted as a day abroad?";"The day when you leave Finland and the day when you return to Finland will be counted towards your period of residence, not as a day abroad. For example: If you have been travelling from 1 October to 31 October, this will amount to 29 days abroad. ";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I used to be married to a Finn. Will my required period of residence be shorter than usual because of this?";"No. Your required period of residence is shorter only if your current spouse is a Finnish citizen. Read more about the required period of residence.";"no";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I have been granted asylum in Finland. Is my required period of residence shorter than usual?";"No, your required period of residence is 8 years. Your period of residence is calculated from the date when you received your first continuous residence permit (an A permit). In some cases, a shorter period of residence is enough. See the page Period of residence for more information.";"no";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I have lived in Finland for 4 years and I have the required language skills. Can I be granted Finnish citizenship?";"No, not yet. If you have the required language skills, you must have lived in Finland for 5 years. ";"no";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I applied for an extended permit too late. How will this affect my period of residence?";"The time without a valid residence permit will not be counted as part of your period of residence. Applications for an extended permit must be submitted before the old residence permit expires. The time you reside in Finland without a residence permit is illegal residence. ";"extended permit";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Is the reason why I have spent time abroad, outside Finland, of any relevance to the interruption of continuous residence?";"The reason why you have lived abroad is not relevant, except when there is a well-founded personal reason. Your period of residence will interrupt if, for instance, your Finnish employer has sent you abroad on assignment and the period of absence from Finland is too long.
Read more about calculating the period of residence and travelling abroad.";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Next year, I will have lived in Finland for the period of residence required for citizenship. I am planning to take the YKI test (the National Certificate of Language Proficiency test) next year. Can I apply for citizenship already now?";"It is not advisable to submit a citizenship application before you meet the requirements and have obtained all the required attachments. You must attach a certificate of your language proficiency to your application to prove that you meet the language skills requirement. If you submit a citizenship application but do not meet the requirements or an obligatory attachment is missing, it will delay the processing of the application and may result in a negative decision.";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I have lived in Finland for four years and want to apply for Finnish citizenship. How do I prove my language skills?";"If you have attained the language skills required for citizenship, you can apply for Finnish citizenship once you have lived in Finland for 4 years without interruption.  

Read more about which certificates are accepted as proof of sufficient language skills.";"4 years / four years";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I have lived in Finland for 10 years. Must I prove my language skills when I apply for Finnish citizenship?";"Yes, proof of language skills is always required, no matter how long the applicant has resided in Finland before applying for citizenship.

In some cases, it is possible to derogate from the language skills requirement.";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Which examination do I need to complete, the National Certificate of Language Proficiency (YKI) or the Civil Service Language Proficiency Certificate?";"You can use either examination to prove the required language skills. You can choose yourself which one to take. Read more on the page Language skills. Read more about how to prove your language skills.";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";" Is the passing of a maturity test as part of a higher education degree considered sufficient demonstration of language skills?";"Yes, it is sufficient if you took the maturity test in Finnish or Swedish.";"Finnish; Swedish";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Can I demonstrate my language proficiency using a type of language certificate that is not mentioned on the website of the Finnish Immigration Service?";"No. Language proficiency can only be demonstrated with one of the certificates listed on our website.";"no";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"How can a 15-year-old who has not yet completed comprehensive education demonstrate his or her language skills?";"In that case, the applicant can attach to the application the most recent school report that shows the grade awarded in the Finnish or Swedish language.";"Finnish; Swedish";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I have completed compulsory basic education and/or upper secondary education in Sweden. Can a certificate of Swedish basic education or upper secondary education be used to demonstrate that I meet the language skills requirement?";"No, it cannot. You can demonstrate that you meet the language skills requirement by submitting a Finnish comprehensive school or upper secondary school leaving certificate showing that you have passed the examination in Finnish or Swedish as your native language or as a second language.

If you have completed basic education or upper secondary education in Sweden, we would advise you to obtain the National Certificate of Language Proficiency (YKI) or the Civil Service Language Proficiency Certificate, for example. Read more about how to prove your language skills.";"Finnish; Swedish; YKI; certificate";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I am an adult and cannot read or write in any language. What documents do I need to provide?";"Ask a teacher who has taught you in Finland to issue a certificate confirming that you were unable to read and write when you arrived in Finland. 

In addition, you need to submit a certificate that states the level of your speaking and comprehension skills in the Finnish or Swedish language (on the scale of the Common European Framework of Reference for Languages) or a certificate showing that you have regularly participated in studies in the Finnish or Swedish language. Read more about requesting an exception to the language skills requirement.";"certificate";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I would like to request an exception to the language skills requirement because of my illness. What documents do I need to provide?";"Ask a doctor who is treating you to issue a certificate in which the doctor states whether your illness or disability is such that it permanently prevents you from acquiring the required language skills. The doctor’s certificate must describe how your illness or disability prevents you from learning a language and how your condition has been treated. The Finnish Immigration Service does not have a list of doctors to recommend. Please contact the doctor who is treating you to ask for a certificate.

In addition to a doctor’s certificate, submit certificates of all language courses you have taken in Finland.";"certificate";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"If I am released from Finnish citizenship, how can I later regain it?";"As a former Finnish citizen, you can apply for Finnish citizenship by submitting a citizenship declaration. Read more about citizenship declarations.

However, you cannot regain Finnish citizenship by declaration if you lost it because you gave false information in your earlier citizenship application and received your citizenship on wrongful grounds.

You also cannot regain Finnish citizenship by declaration if you lost it because of the annulment of paternity.";"declaration";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Will I lose my Finnish citizenship, if I apply for and acquire citizenship of another state?";"No, you will not lose your Finnish citizenship in that case. Finnish legislation allows multiple citizenship (dual citizenship).

Please note that if you hold another citizenship in addition to your Finnish citizenship, you will not necessarily retain your Finnish citizenship automatically when your turn 22. Read more about retaining Finnish citizenship at the age of 22.";"no";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Do the attachments to a citizenship declaration need to be original or certified copies of the original?";"Documents attached to your citizenship declaration must be original documents when you submit your application at a service point of the Finnish Immigration Service in Finland or a Finnish mission abroad. When your application is being processed, you must also present original documents, if requested, to the Finnish Immigration Service.

Documents issued by foreign authorities must be legalised. For further information about legalisation, see the website of the Digital and Population Data Services Agency (dvv.fi)Link to an external website, Opens in a new tab.";"original";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Do foreign-language attachments to citizenship applications and declarations need to be translated into Finnish, Swedish or English? Do the translations need to be official?";"Yes, translations are required if the documents have been issued in a language other than Finnish, Swedish or English. The translation must be made by an authorised translator. You can search for authorised translators on the website of the Finnish National Agency for Education (oph.fi)Link to an external website, Opens in a new tab.";"Finnish; Swedish; English";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I am a former Finnish citizen. How can I regain my lost Finnish citizenship?";"As a former Finnish citizen, you can apply for Finnish citizenship by submitting a citizenship declaration. Read more about citizenship declarations.";"declaration";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"If I lost my Finnish citizenship when I turned 22, how can I get my citizenship back?";"If you are a former Finnish citizen, you can submit a citizenship declaration in order to regain your citizenship. Read more about citizenship declarations.";"declaration";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"If a child was born before 1 June 2003 to a father who is a Finnish citizen, is the child Finnish citizen as well?";"In this case, the child obtained Finnish citizenship at birth if the child’s father was a Finnish citizen when the child was born and was married to the child’s mother when the child was born.

If the child's parents were not married when the child was born but got married before 1 June 2003, the child obtained Finnish citizenship automatically when the parents got married. This requires that the paternity was confirmed. In contrast, if the parents got married after the child’s birth and after 1 June 2003, the child did not obtain Finnish citizenship when the parents got married.

Further, the child did not obtain Finnish citizenship when the parents got married in the following cases:

If the parents were not the child’s guardians when they got married.
If the child had reached the age of 18.
If the child got married before the parents got married.
Read more about children and Finnish citizenship.";"1 June 2003; 18 / eighteen";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Me and my spouse have applied for Finnish citizenship. A child was born to us after we had submitted our applications. How do I apply for citizenship for the child? Do we need to submit a new application?";"In this case, you do not need to submit a new application. You can add the child as a co-applicant to your own application by filling in the supplement form KAN_LIITELOMAKE for the child.

If you and your spouse applied for citizenship with the online service Enter Finland, you can fill in the child’s supplement form and upload it on Enter Finland. Book then an appointment for a service point of the Finnish Immigration Service. Bring the child with you to the service point.
If you and your spouse applied for citizenship with a paper form, fill in the child’s supplement form and book an appointment for a service point of the Finnish Immigration Service. Bring the child with you to the service point when you submit the supplement form. ";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Me and my spouse have applied for Finnish citizenship. A child was born to us after we had submitted the applications. Do we need to apply for a residence permit for our newborn child?";"A residence permit application must be submitted for the child within 3 months of the child being born. This means that if you do not get a decision on your citizenship applications soon after the birth, you will need to apply for a residence permit for the child.";"3 months / three months";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"Why have I not received a decision on my citizenship application?";"There are currently backlogs in the processing of citizenship applications. In particular, the backlogs concern applications where we have to ask for additional information or documents in order to process them. The processing time is shortest for applications where the customer has arrived in Finland with a permit obtained in advance, the customer has a national passport and he or she meets the general requirements for naturalisation.

We will contact you if additional information is needed for your application.";"";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I lost my previous citizenship when acquiring Finnish citizenship. Is it possible to regain it?";"The Finnish Nationality Act allows multiple citizenship. You should consult the authorities of the country in question regarding the possibility of regaining citizenship. The easiest way to do so is to contact the embassy of the state in question. You will find embassies' contact information from website of the Finnish Ministry of Foreign Affairs (um.fi).";"multiple citizenship";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"What should I do with my residence permit card once I have been granted Finnish citizenship?";"Send your residence permit card to the Finnish Immigration Service by post (PL 10, 00086 Maahanmuuttovirasto). The Finnish Immigration Service will annul your card, and the card is no longer valid.";"PL 10, 00086 Maahanmuuttovirasto";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"How do I get a Finnish passport once I have been granted Finnish citizenship?";"Finnish passports are issued by the police. If you hold a Finnish refugee travel document or an alien’s passport issued by Finland, you must return your refugee travel document or alien’s passport to the police before you can obtain a Finnish passport. See the website www.poliisi.fi for further information, contact details, and instructions on how to apply for a passport. ";"police";""
"23.10.2024";"https://migri.fi/en/faq-finnish-citizenship";"I applied for Finnish citizenship by declaration. Which date will be entered in the Finnish Population Information System as the date of acquisition of Finnish citizenship?";"This depends on when you have met the requirements for acquiring Finnish citizenship. If you met the requirements when your declaration became pending, that date will be registered in the Population Information System as the date when you acquired Finnish citizenship. If you did not yet meet all the requirements when you submitted the declaration, the date when you acquired Finnish citizenship will be the date on which the requirements were met. For example, if you submit a citizenship declaration on 1 January 2023 and meet all the requirements already then, 1 January 2023 will be registered in the Population Information System as the date when you acquired Finnish citizenship.";"";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"I am applying for a residence permit to Finland on the basis of cohabitation. How do I need to prove cohabitation?";"You can be granted a residence permit on the basis of cohabitation if

you have lived with your partner for at least two years or 
you and your partner have joint custody of a child, or 
there are strong grounds for making an exception to the two-year residence requirement. 
Neither partner can be married to another person. If one or both partners have been previously married, a legalised divorce certificate must be attached to the application.

If you have lived together for at least two years, you need to prove that you are living together by presenting

a rental agreement
an extract from a register of occupants
a property manager's certificate, or
other documentary evidence.
If you have a child together, you need to present

the child’s legalised birth certificate, which contains the parents’ names 
a legalised decision on joint custody of the child. 
If the child was born in Finland, it will suffice that details of the child’s parents and guardians have been entered in the Finnish Population Information System.
See the section My spouse is in Finland for more information.";"2 years / two years";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"I have a residence permit for employment/studies in Finland. I found a partner in Finland. Do I need to change or can I change my permit to a residence permit granted on the basis of family ties?";"The residence permit that was issued to you earlier will not be withdrawn if you still meet the requirements for the permit. For more information, see the page Withdrawal of residence permits.";"withdraw";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"How will a divorce affect my residence permit?";"If you have a permanent residence permit (marked with P), changes in family ties will not affect your residence permit.

If you have a fixed-term residence permit (marked with A or B) granted on the basis of family ties based on your marriage to your spouse, the permit may be cancelled due to your divorce. 

However, the length of your stay in Finland and the family’s cultural and social ties to home country are always taken into account when a cancellation is considered. Your residence permit will not necessarily be cancelled if, for example, 

you have custody of children who live in Finland, or
you have gotten into a particularly difficult situation during the validity of the residence permit because you or your child have been subject to violence or abuse.
When the Finnish Immigration Service is considering cancelling your residence permit, you will always have an opportunity to be heard, in other words, you can tell your opinion on the cancellation of the permit.

If you have other grounds for continuing your stay in Finland (such as work), you can apply for a residence permit on these grounds.";"";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"When do I need to apply for a residence permit on new grounds: after a divorce has been filed for or only when a divorce has been granted?";"We advise you to immediately apply for a residence permit once you have grounds for applying for a new permit.";"apply";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"I have a residence permit in Finland on the basis of family ties to my spouse. My spouse has just died. What should I do?";"Notify the Finnish Immigration Service of the matter.

If you have a permanent residence permit (marked with P) on the basis of family ties, your residence permit will not be cancelled. 

If you have a fixed-term residence permit (marked with A or B) on the basis of family ties, we will use our discretion to decide whether to cancel your residence permit. If your residence permit based on family ties is cancelled but you have other grounds for continuing your stay in Finland (such as work), you can apply for a residence permit on these grounds.";"";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"I have a residence permit in Finland. Which application should I file for my child who was born in Finland? Which documents should I attach to the application? Do both parents need to sign the application?";"You should apply for a residence permit on the basis of family ties for a child whose guardian lives in Finland.

You must submit the application within three months of your child’s birth. The residence permit grants the child the right to reside in Finland. 

You must apply for a residence permit even if you have applied for Finnish citizenship for the child and no decision on citizenship has yet been made.

Your child must be present at the Finnish Immigration Service’s service point when the application is submitted unless the child is newborn or sick.

Both parents must sign the child’s residence permit application or attach a written consent form to the application. If you file a residence permit application in Enter Finland, the application does not need to be signed. Attach the consent form (pdf). The form must be signed by both parents.

Your child must have a valid passport. You can submit the application without a passport. However, a residence permit will not be granted before the child has a passport or the child is entered in a parent’s passport.

The child needs a passport photo that complies with the requirements issued by the police (pdf, poliisi.fi). Take the passport photo or the photograph retrieval code with you to the service point or add the code to your application in Enter Finland.";"valid passport";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"How do I get a residence permit for my child who is living abroad?";"If you are not a Finnish citizen, an application for a first residence permit for the child must be submitted outside Finland. Please read carefully the instructions on how to apply for a residence permit for a child on the page My guardian is in Finland.

Please check the Ministry for Foreign Affairs website (finlandabroad.fi)Link to an external website, Opens in a new tab to see which mission can receive your application.";"";""
"23.10.2024";"https://migri.fi/en/changes-in-your-situation";"Can a child apply for a residence permit to Finland with only one parent?";"If a child is applying for a residence permit with one parent, the other parent must give his/her consent for the child's move abroad and for the residence permit. The consent must be permanent.

The consent does not need to be legalised, but it should usually be confirmed by a notary and translated into English, Finnish, or Swedish. The consent must include a copy of the identity card or passport of the person who has given the consent. The passport or identity card signature must be visible on the copy.

The other parent’s consent is not an essential condition for granting the permit. However, it is needed to assess the child’s best interests, especially if the child and the sponsor have lived apart for a long time. 

A separate consent is not needed if the guardian has been heard in person at a mission and has given his/her oral consent and signed the transcript of the interview.";"consent";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"We have an employee who has applied for a residence permit. What should he do if there are no available times for proving his identity in the Migri appointment system?   ";"The employee is advised to submit his application in the Enter Finland online serviceLink to an external website, Opens in a new tab. The application is pending immediately after it has been submitted in Enter Finland. All applications for residence permits based on employment can be submitted in Enter Finland.

If his permit is not about to expire within the next 2 months, he can wait for new appointments to become available.

If the employee applies for an extended permit, he may be able to avoid visiting the service point if he uses strong electronic identification in Enter Finland. Read more about strong electronic identification on the page Identification. 

If the employee cannot book an appointment but the permit is about to expire and the employee is not able to submit an application online in Enter Finland, he or she can print out and fill in a paper application and visit a Finnish Immigration Service service point to queue with a queue number. The contact details of the service points can be found at page Service points. ";"2 months / two months";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Does our employee need to visit the service point in person when applying for an extended permit? ";"Your employee does not necessarily need to visit the service point if he or she submits his or her application in Enter Finland using strong electronic identification. 

Strong identification means that a person logs in to Enter Finland using his or her Finnish online banking credentials, citizen's certificate or mobile certificate. 

When an applicant is submitting an extended permit application, the Enter Finland service will inform the applicant whether he or she needs to visit the service point for proving his or her identity or not. 

Read more about strong electronic identification on the page Identification. ";"strong identification";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"I am employing several people to work in Finland. The same terms of employment apply to all of them. Do I need to fill in the terms of employment separately to each employee's application?";"No, you don’t. You can submit the terms of employment for all employees at the same time. if all employees are applying for the same type of permit, such as a residence permit for an employed person (the ‘TTOL’ permit).

This is what you should do:

Log in to your Enter Finland for EmployersLink to an external website, Opens in a new tab account.
Select ‘Waiting for terms of employment’ on the Enter Finland Home page.
Select ‘Submit terms of employment for several employees at a time’ and select which employees’ terms of employment you want to submit.
Fill in the terms of employment for the selected employees.
The terms of employment must be the same for all employees whose terms of employment you want to submit at the same time.
If the terms differ, fill in the terms of employment separately for each employee.
If any documents are needed for the applications, you must attach the documents separately to each application.";"no";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"My employee has already submitted the employment contract with his or her application. Why am I requested to separately add the terms of employment and possibly other attachments to the application?";"The Finnish Aliens Act was amended on 23 February 2023 to increase the obligation and responsibility of employers to submit information to the employee’s residence permit application. An employment contract or a job offer does not usually contain all the information required by law, which is why additional information is requested. 

You must submit more information on the employment relationship to the residence permit application than your employee does. It is your responsibility to add to the application information such as the applicable professional field and collective agreement, the location where the employee will work, and the duration of the employment relationship. 

In addition, as an employer you need to assure that you have performed and will continue to perform your employer duties. You must also assure that the terms of employment that you and the employee have agreed on comply with the existing provisions and the applicable collective agreement. 

You can easily submit the information in Enter Finland for Employers online service. If you cannot use the online service, print out the Terms of employment form to fill in on paper and give it to your employee. Your employee can attach the Terms of employment form to his or her application in Enter Finland. If your employee filled in a paper form to apply for a residence permit, the employee can bring the Terms of employment form with him or her to the service point when he or she proves identity.";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"I am using Enter Finland for Employers and I have entered the terms of employment in the service and added attachments to the employee’s residence permit application. Does the employee need to take the original documents with him or her when proving identity in person?";"Your employee does not need to bring the documents that you as an employer have attached to the application in Enter Finland for Employers. When your employee visits a service point to prove identity, the employee must bring the documents that he or she has attached to his or her own application.  

Your employee does not need to present the employer’s original documents in connection with proving identity even if the employee had attached the documents to the application him/herself at the employer’s request. 

If neither you or your employee use the online service, presenting the employer’s documents in connection with proving identity may speed up the processing of the application.";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"How can I check whether an employee's right to work is valid? Is it possible to get a certificate of the right to work?";"In the section Verifying your employee’s right to work, you will find detailed instructions on how to check an employee's right to work in different situations. ";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Our employee applying for an extended permit works in the construction sector with changing work sites. To enter the work site, the employee must present a valid residence permit card. How does the employee prove his right to work at different work sites while he is still waiting for a decision on his extended permit application and the previous permit has expired?";"At the work site, the employee can present a certificate of a pending application for an extended permit and his old residence permit card. The certificate of a pending application states when the application has been submitted. If the application has been submitted before the expiry of the old residence permit, the employee's right to work is usually valid for as long as the processing of the extended permit takes. Read more about the continuation of the right to work on the page Right to work while your application for an extended permit is being processed.";"extended permit";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"I would like to hire an employee whose residence permit has been granted on the basis of another job. Can he start working for us on the same residence permit? ";"He can do so if the new job is in the same professional field or consists of similar tasks as those that the employee’s residence permit that has been granted on the basis of work allows him to perform. In such a case, he does not need to apply for a new residence permit.

If the employee has been granted a residence permit for the employee in the service of a specific employer, the permit applies only to the employment in the specified employer's service. In this case, the employee must apply for and be granted a new residence permit for an employee before he or she can start a new job at your service.

If the employee's residence permit was granted on the basis on intra-corporate transfer, the permit only allows the employee to work in the service of the original employer. In that case, the employee must apply for and be granted a new residence permit for the work that he or she intends to do.

Many residence permits that are granted on grounds other than employment give an unrestricted right to work. Such permits include a permanent residence permit and a residence permit on the basis of family ties. 

You can check the employee's right to work on his or her residence permit card. 

Read more about changing jobs on the page Changing jobs, and about checking an employee's right to work in the section Verifying your employee’s right to work.";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"How can I check an employee's right to work within a certain professional field? ";"To verify a person’s right to work, you can check his or her residence permit card. The right to work granted for a certain professional field is only valid in the professional field indicated on the card. The right to work may be restricted to a certain professional field only if the permit is a residence permit for an employed person (the ‘TTOL’ permit).  ";"residence permit ";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Our employee is already in Finland. Can he start working before receiving a decision on his residence permit application?";"If the work lasts for more than 90 days, your employee needs a residence permit. It is not possible to submit an application for a first residence permit on the basis of work in Finland or start working before a residence permit has been issued.

In some cases, it is possible to work without a residence permit if the work lasts for a maximum of 90 days. For more information, see the page Right to work without a residence permit.

If your employee is an asylum seeker, read more about asylum seekers’ right to work. If your employee is an EU citizen, read more about EU citizens’ right to work.";"90 days / ninety days";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"In some cases, the employee has the right to work for 90 days without a residence permit. How do I know what kind of work can be done without a residence permit for a maximum of 90 days?";"You will find information on the right to work without a residence permit for 90 days on the page Right to work without a residence permit.";"90 days / ninety days";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Can we employ a person who has a residence permit issued by another EU Member State or Schengen State but does not have a residence permit issued by Finland? ";"In general, a residence permit granted by another EU Member State or Schengen State does not give an employee the right to work in Finland. Before an employee can start to work, he or she must apply for a residence permit in Finland and receive a decision on his or her application. An application for a first residence permit on the basis of work must be submitted outside Finland.

An exception to the rule are employees of a company that operates in another EU/EEA country, who come to Finland to perform temporary acquisition or subcontracting tasks, as specified in the regulations concerning the freedom to provide services, in the service of the same employer and for a maximum of six months. Furthermore, the employees must also have permits that allow them to reside and work in said country, and these permits must still be valid when they finish their work in Finland. A posted worker may work in Finland without a residence permit granted by Finland for a maximum of 90 days.

In addition, a person with an intra-corporate transferee permit (‘ICT permit’) may work in Finland on secondment for a maximum of 90 days. In that case, the host entity in Finland must submit a mobility notification regarding the employee’s short-term mobility to Finland. For more information, see the page Mobility notification for persons with ICT residence permit. The mobility notification is free of charge.  ";"90 days / ninety days";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Our employee has a permanent residence permit, but his residence permit card happened to expire by mistake. Does the right to work continue even though the employee's permanent residence permit card has expired, and he has applied for a new card after the expiry of the old card?";"If the employee has a permanent residence permit, his or her right to work does not end even if the residence permit card has expired. Thus, the expiry of the residence permit card does not affect a permanent residence permit holder's right to work.
The employee can apply for a new residence permit card in Enter Finland. Read more on the page Renewal of a residence permit card. ";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Can our employee move to another place of work our company has?";"If the work tasks are in the same professional field or consist of similar duties, the employee may move to another place of work your company has. ";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"Our employee has applied for an extended permit on the basis of employment. Can he continue to work while waiting for the decision, even though his previous residence permit has expired?";"If an employee applies for a residence permit before the expiry of his or her previous residence permit, his or her right to work will usually continue even if he or she has not yet received a decision on his or her extended permit application. In general, he or she can continue to work while the extended permit application is being processed. 

If your employee has submitted his application for an extended permit too late, that is after the expiry of the previous permit, his right to work has ended and he can get a negative residence permit decision.

Read more in the section Right to work while your application for an extended permit is being processed.";"";""
"23.10.2024";"https://migri.fi/en/frequently-asked-questions-from-employers";"My employee’s employment relationship is about to end. Am I required to notify the Finnish Immigration Service?";"Residence permit holders must always have grounds for their residence permit. If you have hired someone who has been granted a residence permit on the basis of work, you can notify the Finnish Immigration Service of the ending of the employment relationship by email using the Securemail service (securemail.migri.fi). Based on your notification, the Finnish Immigration Service may start considering the withdrawal of the person’s residence permit. At the moment, there is no legal obligation for you to notify the Finnish Immigration Service of the ending of your employee's employment relationship. 

Ending of employment relationship will not affect the grounds for your employee’s residence permit if his or her residence permit has been issued on the basis of studies or family ties, for example.";"";""
"23.10.2024";"https://migri.fi/en/faq-automation";"What is an automated decision?";"An automated decision means that our system automatically makes a positive decision on your application if your application meets certain requirements. Our system makes an automated decision only where this is possible under law. Automation is based on the rules formulated by the Finnish Immigration Service. These rules are based on law. The system uses these rules to check whether your application meets the requirements laid down in law. 

See all the requirements for an automated decision on the page Implementation decisions. ";"automated decision";""
"23.10.2024";"https://migri.fi/en/faq-automation";"How does automation work?";"We take advantage of automation in decision-making and in the processing of applications. For example, applications are automatically directed to different processing paths, which makes the processing more efficient and improves customer service. In addition to automation, the processing of applications and decision-making involve steps taken by authorities.

Automation is based on the rules formulated by the Finnish Immigration Service. These rules are based on law. The system uses these rules to check whether your application meets the requirements laid down in law. Automated decision-making does not use artificial intelligence.";"";""
"23.10.2024";"https://migri.fi/en/faq-automation";"You have mentioned earlier that you are using automation. How does the now implemented automated processing differ from the automation used earlier?";"So-called assistive automation has been in use at the Finnish Immigration Service for several years. Assistive automation means that a set of automated rules has been established to help officials verify that an application meets the necessary requirements applicable to the permit in question. A requirement may be automatically marked as met if there is no need for our specialist to assess it. If discretion must be exercised, the requirement is directed to our specialist for examination. Once all the requirements for the application have been met, a draft decision is automatically generated. The draft decision is then validated by our specialist. 

Even though this type of assistive automation has been in use for several years, introducing fully automated decisions has not previously been possible due to a lack of general legislation on the matter. Now that the current legislation allows automated decisions, the Finnish Immigration Service will gradually start identifying standard cases in different permit processes in which automated decisions could be issued. Standard cases are applications that in the authority’s estimation must always be decided on in the same way.";"";""
"23.10.2024";"https://migri.fi/en/faq-automation";"Who can get an automated decision?";"We started using automated decision-making in October 2023. At the moment, you may be granted an automated decision on the following applications in specific cases:

the first residence permit for studies
renewal of residence permit card and residence card
Finnish citizenship.";"October 2023";""
"23.10.2024";"https://migri.fi/en/faq-automation";"Can a member of my family receive an automated decision?";"Under law, family members cannot receive an automated decision. Therefore, automated decisions are not given to the applicants who apply for a permit at the same time as their family members.
However, we take account of the family members who are applying for a permit at the same time as the main applicant and try to issue decisions for them at the same time.";"";""
"23.10.2024";"https://migri.fi/en/faq-automation";"Why can’t all students get automated decisions?";"We introduce automated decisions in stages. We first start using automated decision-making in the case of degree students at universities and exchange students in all educational institutions, because their applications rarely require individual assessment.
We aim to expand the use of automated decision-making to other standard cases among students’ applications.

University students account for approximately 25 % of all students annually coming to Finland. When some of the students receive an automated decision, our specialists can focus their time on the processing of other applications. This way, automated decisions will shorten the processing times of applications from other students as well.";"";""
"23.10.2024";"https://migri.fi/en/faq-automation";"You have listed the requirements for an automated decision for citizenship applicants on your website. Will all applicants who meet those requirements get an automated decision?";"We have estimated that most of the applicants whose decision is positive will still receive a decision confirmed by an official. An application can be decided on automatically only if the application does not require case-by-case discretion, such as granting an exception to a requirement. A requirement is not met automatically if, for instance, we do not receive all the information from another authority’s register that would be necessary for confirming that the requirements are met. In such a case, an official must examine the matter and assess whether or not the requirement is met. This means that an automated decision is not possible. ";"";""
